priority,pool,subject_id,name,event_id,year,legacy_career_label,event_type,description,source_event_confidence,source_ref,suggested_axis,suggested_subtype,suggestion_source,proposed_polarity,review_status,medium_issue_codes,taxonomy_confirmed,secondary_source_confirmed,v4_model_eligible,final_axis,final_subtype,final_polarity,taxonomy_review_status,taxonomy_review_note,taxonomy_confirmed_final,source1_audit_status,secondary_review_scope,secondary_source_status,secondary_source_reference,secondary_source_note,source_review_status,final_review_status,source_pair_eligible,chronology_gate_passed
2,V2_NEW_DEV,MLV2_DEV_041,Lisa Ling,MLV2_DEV_041_E0001,1999,positive,career_success,Joined The View as a co-host,high,https://en.wikipedia.org/wiki/Lisa_Ling,MILESTONE_OTHER,POSITIVE_MILESTONE_REVIEW,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,STATUS,ROLE_OR_ELECTORAL_STATUS,positive,CONFIRMED,explicit role/status change,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_041,Lisa Ling,MLV2_DEV_041_E0002,2014,positive,career_success,This Is Life with Lisa Ling launched on CNN,high,https://en.wikipedia.org/wiki/Lisa_Ling,MILESTONE_OTHER,POSITIVE_MILESTONE_REVIEW,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,PROJECT,CREATIVE_OR_MEDIA_PROJECT,positive,CONFIRMED,project outcome / reception / launch,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,CNN official / Los Angeles Times,This Is Life launch and final-season/network ending verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
2,V2_NEW_DEV,MLV2_DEV_042,Mark Knopfler,MLV2_DEV_042_E0001,1985,positive,career_success,Brothers in Arms became a global blockbuster for Dire Straits,high,https://en.wikipedia.org/wiki/Mark_Knopfler,MILESTONE_OTHER,POSITIVE_MILESTONE_REVIEW,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,PROJECT,CREATIVE_OR_MEDIA_PROJECT,positive,CONFIRMED,project outcome / reception / launch,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_042,Mark Knopfler,MLV2_DEV_042_E0002,1995,negative,career_loss,"Dire Straits disbanded after a lower-key final album/touring period, ending the band that had driven his largest commercial peak.",medium,https://en.wikipedia.org/wiki/Dire_Straits,COMPETITIVE,COMPETITION_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,negative,MANUAL_TAXONOMY_REVIEW_REQUIRED,NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,TRANSITION,VOLUNTARY_OR_STRUCTURAL_TRANSITION,unassigned,REJECT_BINARY_TRANSITION,transition is not negative by default,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,REJECT_TRANSITION_NONBINARY,False,False
2,V2_NEW_DEV,MLV2_DEV_042,Mark Knopfler,MLV2_DEV_042_E0003,2018,positive,career_success,Inducted into the Rock and Roll Hall of Fame with Dire Straits,high,https://en.wikipedia.org/wiki/Mark_Knopfler,MILESTONE_OTHER,POSITIVE_MILESTONE_REVIEW,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,FORMAL_RECOGNITION,positive,CONFIRMED,formal recognition/award,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_043,Mark Spitz,MLV2_DEV_043_E0001,1968,positive,career_success,Won multiple Olympic medals in Mexico City,high,https://en.wikipedia.org/wiki/Mark_Spitz,COMPETITIVE,COMPETITION_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,COMPETITIVE,COMPETITION_OR_PERFORMANCE,positive,CONFIRMED,explicit competitive/performance outcome,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,Olympedia / World Aquatics / Olympics historical records,"1968 medals, 1972 seven golds, and failed 1992 comeback qualification verified.",SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
2,V2_NEW_DEV,MLV2_DEV_043,Mark Spitz,MLV2_DEV_043_E0002,1972,positive,career_success,Won seven Olympic gold medals in Munich,high,https://en.wikipedia.org/wiki/Mark_Spitz,COMPETITIVE,COMPETITION_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,COMPETITIVE,COMPETITION_OR_PERFORMANCE,positive,CONFIRMED,explicit competitive/performance outcome,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,Olympedia / World Aquatics / Olympics historical records,"1968 medals, 1972 seven golds, and failed 1992 comeback qualification verified.",SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
2,V2_NEW_DEV,MLV2_DEV_043,Mark Spitz,MLV2_DEV_043_E0003,1992,negative,career_loss,His attempted Olympic comeback ended when he failed to qualify for the US Olympic team.,high,https://en.wikipedia.org/wiki/Mark_Spitz,COMPETITIVE,COMPETITION_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,negative,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,COMPETITIVE,COMPETITION_OR_PERFORMANCE,negative,CONFIRMED,explicit competitive/performance outcome,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,Olympedia / World Aquatics / Olympics historical records,"1968 medals, 1972 seven golds, and failed 1992 comeback qualification verified.",SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
2,V2_NEW_DEV,MLV2_DEV_044,Matthew McConaughey,MLV2_DEV_044_E0002,2013,positive,career_success,Dallas Buyers Club began his awards peak,high,https://en.wikipedia.org/wiki/Matthew_McConaughey,RECOGNITION,RECOGNITION_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,MILESTONE_OTHER,BROAD_CAREER_MILESTONE,positive,CONFIRMED_NONPAIRABLE,broad career milestone not safely assigned to one mechanism,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,CONFIRMED_TAXONOMY_NONPAIRABLE,False,False
2,V2_NEW_DEV,MLV2_DEV_044,Matthew McConaughey,MLV2_DEV_044_E0003,2014,positive,career_success,Won the Academy Award for Dallas Buyers Club,high,https://en.wikipedia.org/wiki/Matthew_McConaughey,RECOGNITION,RECOGNITION_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,FORMAL_RECOGNITION,positive,CONFIRMED,formal recognition/award,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_045,Michelle Pfeiffer,MLV2_DEV_045_E0001,1989,positive,career_success,The Fabulous Baker Boys earned major critical acclaim and an Oscar nomination,high,https://en.wikipedia.org/wiki/Michelle_Pfeiffer,RECOGNITION,RECOGNITION_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,FORMAL_RECOGNITION,positive,CONFIRMED,formal recognition/award,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_045,Michelle Pfeiffer,MLV2_DEV_045_E0002,1992,positive,career_success,Batman Returns became a defining popular success,high,https://en.wikipedia.org/wiki/Michelle_Pfeiffer,MILESTONE_OTHER,POSITIVE_MILESTONE_REVIEW,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,MILESTONE_OTHER,BROAD_CAREER_MILESTONE,positive,CONFIRMED_NONPAIRABLE,broad career milestone not safely assigned to one mechanism,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,CONFIRMED_TAXONOMY_NONPAIRABLE,False,False
2,V2_NEW_DEV,MLV2_DEV_046,Milton Nascimento,MLV2_DEV_046_E0001,1972,positive,career_success,Clube da Esquina became a landmark Brazilian album,high,https://en.wikipedia.org/wiki/Milton_Nascimento,PROJECT,PROJECT_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,PROJECT,CREATIVE_OR_MEDIA_PROJECT,positive,CONFIRMED,project outcome / reception / launch,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_046,Milton Nascimento,MLV2_DEV_046_E0002,1998,positive,career_success,Won a Grammy Award for Nascimento,high,https://en.wikipedia.org/wiki/Milton_Nascimento,RECOGNITION,RECOGNITION_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,FORMAL_RECOGNITION,positive,CONFIRMED,formal recognition/award,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_046,Milton Nascimento,MLV2_DEV_046_E0003,2022,negative,career_loss,"Completed a farewell tour and retired from live performance, ending his active touring career.",medium,https://en.wikipedia.org/wiki/Milton_Nascimento,TRANSITION,TRANSITION_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,unassigned,MANUAL_TAXONOMY_REVIEW_REQUIRED,NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,TRANSITION,VOLUNTARY_OR_STRUCTURAL_TRANSITION,unassigned,REJECT_BINARY_TRANSITION,transition is not negative by default,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,REJECT_TRANSITION_NONBINARY,False,False
2,V2_NEW_DEV,MLV2_DEV_047,Paul Molitor,MLV2_DEV_047_E0001,1984,negative,career_loss,A major elbow injury limited him to only a small portion of the season and interrupted his prime playing career.,high,https://en.wikipedia.org/wiki/Paul_Molitor,DISRUPTION_HEALTH,HEALTH_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,negative,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,DISRUPTION_HEALTH,HEALTH_INTERRUPTION,negative,CONFIRMED,description clearly identifies health mechanism,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_047,Paul Molitor,MLV2_DEV_047_E0002,1993,positive,career_success,Won World Series MVP with Toronto,high,https://en.wikipedia.org/wiki/Paul_Molitor,MILESTONE_OTHER,POSITIVE_MILESTONE_REVIEW,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,FORMAL_RECOGNITION,positive,CONFIRMED,formal recognition/award,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_047,Paul Molitor,MLV2_DEV_047_E0003,2004,positive,career_success,Inducted into the Baseball Hall of Fame,high,https://en.wikipedia.org/wiki/Paul_Molitor,MILESTONE_OTHER,POSITIVE_MILESTONE_REVIEW,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,FORMAL_RECOGNITION,positive,CONFIRMED,formal recognition/award,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_048,Robin Quivers,MLV2_DEV_048_E0001,1981,positive,career_success,Began broadcasting career that led to The Howard Stern Show,medium,https://en.wikipedia.org/wiki/Robin_Quivers,MILESTONE_OTHER,POSITIVE_MILESTONE_REVIEW,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,PROJECT,CREATIVE_OR_MEDIA_PROJECT,positive,CONFIRMED,project outcome / reception / launch,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_048,Robin Quivers,MLV2_DEV_048_E0002,1990,positive,career_success,Became a nationally recognized radio personality,medium,https://en.wikipedia.org/wiki/Robin_Quivers,MILESTONE_OTHER,POSITIVE_MILESTONE_REVIEW,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,MILESTONE_OTHER,BROAD_CAREER_MILESTONE,positive,CONFIRMED_NONPAIRABLE,broad career milestone not safely assigned to one mechanism,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,CONFIRMED_TAXONOMY_NONPAIRABLE,False,False
2,V2_NEW_DEV,MLV2_DEV_049,Sally Field,MLV2_DEV_049_E0001,1980,positive,career_success,Won the Academy Award for Norma Rae,high,https://en.wikipedia.org/wiki/Sally_Field,RECOGNITION,RECOGNITION_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,FORMAL_RECOGNITION,positive,CONFIRMED,formal recognition/award,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_049,Sally Field,MLV2_DEV_049_E0002,1985,positive,career_success,Won a second Academy Award for Places in the Heart,high,https://en.wikipedia.org/wiki/Sally_Field,RECOGNITION,RECOGNITION_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,FORMAL_RECOGNITION,positive,CONFIRMED,formal recognition/award,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_049,Sally Field,MLV2_DEV_049_E0003,1996,negative,career_loss,Eye for an Eye was widely panned by critics during her mid-career film period.,medium,https://en.wikipedia.org/wiki/Eye_for_an_Eye_(1996_film),PROJECT,PROJECT_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,negative,MANUAL_TAXONOMY_REVIEW_REQUIRED,NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,PROJECT,CREATIVE_OR_MEDIA_PROJECT,negative,CONFIRMED,project outcome / reception / launch,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_050,Sigourney Weaver,MLV2_DEV_050_E0001,1979,positive,career_success,Alien established her as a major film star,high,https://en.wikipedia.org/wiki/Sigourney_Weaver,PROJECT,PROJECT_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,PROJECT,CREATIVE_OR_MEDIA_PROJECT,positive,CONFIRMED,project outcome / reception / launch,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,Guardian / Rotten Tomatoes,Alien breakthrough and Alien Resurrection mixed reception verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
2,V2_NEW_DEV,MLV2_DEV_050,Sigourney Weaver,MLV2_DEV_050_E0002,1987,positive,career_success,Aliens earned her an Academy Award nomination,high,https://en.wikipedia.org/wiki/Sigourney_Weaver,RECOGNITION,RECOGNITION_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,FORMAL_RECOGNITION,positive,CONFIRMED,formal recognition/award,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_050,Sigourney Weaver,MLV2_DEV_050_E0003,1997,negative,career_loss,Alien Resurrection received mixed critical reaction and marked an uneven close to her original Ripley film run.,medium,https://en.wikipedia.org/wiki/Alien_Resurrection,PROJECT,PROJECT_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,negative,MANUAL_TAXONOMY_REVIEW_REQUIRED,NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,PROJECT,CREATIVE_OR_MEDIA_PROJECT,negative,CONFIRMED,project outcome / reception / launch,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,Guardian / Rotten Tomatoes,Alien breakthrough and Alien Resurrection mixed reception verified.,SECONDARY_CONFIRMED,SOURCE_VERIFIED_PAIR_CANDIDATE_CHRONOLOGY_BLOCK,True,False
2,V2_NEW_DEV,MLV2_DEV_051,Steve Martin,MLV2_DEV_051_E0001,1977,positive,career_success,Won an Emmy for television writing and broke through as a stand-up star,medium,https://en.wikipedia.org/wiki/Steve_Martin,RECOGNITION,RECOGNITION_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,NON_HIGH_TARGET_ASSIGNMENT|SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,FORMAL_RECOGNITION,positive,CONFIRMED,formal recognition/award,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_051,Steve Martin,MLV2_DEV_051_E0002,2011,negative,career_loss,The Big Year was a major box-office failure despite its prominent cast.,high,https://en.wikipedia.org/wiki/The_Big_Year,PROJECT,PROJECT_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,negative,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,PROJECT,CREATIVE_OR_MEDIA_PROJECT,negative,CONFIRMED,project outcome / reception / launch,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_051,Steve Martin,MLV2_DEV_051_E0003,2013,positive,career_success,Received an honorary Academy Award,high,https://en.wikipedia.org/wiki/Steve_Martin,RECOGNITION,RECOGNITION_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,FORMAL_RECOGNITION,positive,CONFIRMED,formal recognition/award,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_052,Steve Miller,MLV2_DEV_052_E0001,1973,positive,career_success,The Joker became a major commercial breakthrough,high,https://en.wikipedia.org/wiki/Steve_Miller,MILESTONE_OTHER,POSITIVE_MILESTONE_REVIEW,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,True,False,PROJECT,CREATIVE_OR_MEDIA_PROJECT,positive,CONFIRMED,project outcome / reception / launch,True,PROVIDED_SOURCE_PRESENT,PAIR_CANDIDATE_TARGETED,CONFIRMED,Steve Miller Band official / AllMusic,The Joker mainstream breakthrough verified.,SECONDARY_CONFIRMED,CONFIRMED_BUT_NO_CONFIRMED_OPPOSITE_PAIR,False,False
2,V2_NEW_DEV,MLV2_DEV_052,Steve Miller,MLV2_DEV_052_E0003,2016,positive,career_success,Inducted into the Rock and Roll Hall of Fame,high,https://en.wikipedia.org/wiki/Steve_Miller,MILESTONE_OTHER,POSITIVE_MILESTONE_REVIEW,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,RECOGNITION,FORMAL_RECOGNITION,positive,CONFIRMED,formal recognition/award,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_053,Steve Perry,MLV2_DEV_053_E0001,1981,positive,career_success,Escape became Journey's biggest commercial album,high,https://en.wikipedia.org/wiki/Steve_Perry,PROJECT,PROJECT_KEYWORD_SUGGESTION,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,PROJECT,CREATIVE_OR_MEDIA_PROJECT,positive,CONFIRMED,project outcome / reception / launch,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,TAXONOMY_CONFIRMED_SECONDARY_UNCONFIRMED,False,False
2,V2_NEW_DEV,MLV2_DEV_053,Steve Perry,MLV2_DEV_053_E0002,1984,positive,career_success,Oh Sherrie became a major solo hit,high,https://en.wikipedia.org/wiki/Steve_Perry,MILESTONE_OTHER,POSITIVE_MILESTONE_REVIEW,DESCRIPTION_SUGGESTION,positive,MANUAL_TAXONOMY_REVIEW_REQUIRED,SECOND_SOURCE_AUDIT_REQUIRED,True,False,False,MILESTONE_OTHER,BROAD_CAREER_MILESTONE,positive,CONFIRMED_NONPAIRABLE,broad career milestone not safely assigned to one mechanism,True,PROVIDED_SOURCE_PRESENT,NONPAIRABLE_OR_NONCORE_DEFERRED,NOT_CONFIRMED_THIS_PASS,,,SOURCE1_PRESENT_SECONDARY_NOT_CONFIRMED,CONFIRMED_TAXONOMY_NONPAIRABLE,False,False
