event_row_id,batch_id,subject_id,name,preassigned_axis,event_year,polarity,event_type,event_description,source_url,source_title,source_publisher,source_date,source_quality,exclude,exclude_reason,source_batch_file,source_url_valid,event_keyword_family,verification_status,fetch_ok,http_status,page_title,name_signal,year_signal,keyword_signal,review_reason
be363e4e8d33b5beec4e,7,V5DEV_030,Francesco Cancellotti,COMPETITIVE,1984,negative,tour_final_loss,Finished runner-up at Bordeaux.,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,Francesco Cancellotti | Bio,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
3936c422b6fdabdc140d,7,V5DEV_030,Francesco Cancellotti,COMPETITIVE,1984,positive,tour_titles_win,Won ATP singles titles in Florence and Palermo.,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,Francesco Cancellotti | Bio,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
c599dc9dcadc4cf59cd6,7,V5DEV_030,Francesco Cancellotti,COMPETITIVE,1985,positive,career_high_ranking,Reached a career-high ATP singles ranking of No. 21.,https://www.atptour.com/en/players/francesco-cancellotti/c013/player-stats,Francesco Cancellotti | Player Stats,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
2fb5d78df665f38b793b,7,V5DEV_030,Francesco Cancellotti,COMPETITIVE,1987,negative,tour_final_losses,Finished runner-up at Bari and St. Vincent.,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,Francesco Cancellotti | Bio,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
a4597ec609ea9651e528,7,V5DEV_030,Francesco Cancellotti,COMPETITIVE,1988,negative,tour_final_loss,Finished runner-up at Bastad.,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,Francesco Cancellotti | Bio,ATP Tour,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
0531146bd69fbd55bbd1,7,V5DEV_032,Buddy Baer,COMPETITIVE,1941,negative,world_title_challenge_loss,Lost his first World Heavyweight Championship challenge to Joe Louis by disqualification.,https://boxrec.com/wiki/index.php/Joe_Louis_vs._Buddy_Baer_%281st_meeting%29,Joe Louis vs. Buddy Baer (1st meeting),BoxRec,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
af91cb0f1e4edd0fd5fd,7,V5DEV_032,Buddy Baer,COMPETITIVE,1942,negative,world_title_challenge_loss,Lost the rematch for the World Heavyweight Championship to Joe Louis by first-round knockout.,https://boxrec.com/wiki/index.php/Joe_Louis_vs._Buddy_Baer_%282nd_meeting%29,Joe Louis vs. Buddy Baer (2nd meeting),BoxRec,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,title,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
f158c643eb936430a639,7,V5DEV_145,Louis Ducatel,STATUS,1969,negative,presidential_election_loss,"Was an official candidate in the 1969 French presidential election and received about 1.27% in the first round, failing to advance.",https://www.legifrance.gouv.fr/cons/id/CONSTEXT000017665556/,Décision du 15 mai 1969 arrêtant la liste des candidats,Conseil constitutionnel / Légifrance,1969-05-15,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,election,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
5a813893c6e380e76f24,7,V5DEV_143,Frederick Barclay,STATUS,1995,positive,ritz_ownership_gain,"With his twin, acquired London's Ritz hotel.",https://www.theguardian.com/media/2020/mar/04/sir-frederick-barclay-threatens-sue-twin-ritz-london-hotel,Sir Frederick Barclay threatens to sue twin over Ritz London hotel,The Guardian,2020-03-04,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_07/V5_DEV_EVENT_BATCH_07_EVENTS.csv,True,,MANUAL_REVIEW,False,404.0,,False,False,True,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected
7561d339cd5d518d0a2e,8,V5DEV_138,Jean-Marc Ayrault,STATUS,1977,positive,mayor_accession,"Was elected mayor of Saint-Herblain, becoming the youngest mayor in France at the time.",https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,Jean-Marc Ayrault - Les anciens Premiers ministres,Gouvernement français,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,election,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
906d2f9b7a923c858a1a,8,V5DEV_138,Jean-Marc Ayrault,STATUS,1989,positive,mayor_nantes_accession,Was elected mayor of Nantes.,https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,Jean-Marc Ayrault - Les anciens Premiers ministres,Gouvernement français,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,election,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
0b2b3da7e063c8db2392,8,V5DEV_138,Jean-Marc Ayrault,STATUS,1997,positive,parliamentary_group_leadership,Became president of the Socialist group in the French National Assembly.,https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,Jean-Marc Ayrault - Les anciens Premiers ministres,Gouvernement français,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,office,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
c3950aafd63fb5846cf5,8,V5DEV_138,Jean-Marc Ayrault,STATUS,2012,positive,prime_minister_accession,Was appointed Prime Minister of France.,https://www.legifrance.gouv.fr/jorf/article_jo/JORFARTI000026037549,Décret du 18 juin 2012 portant nomination du Premier ministre,Légifrance,2012-06-18,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,office,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
cf305bb6620bdeafff14,8,V5DEV_138,Jean-Marc Ayrault,STATUS,2014,negative,prime_minister_resignation,Resigned as Prime Minister after the Socialist Party's major losses in the municipal elections.,https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,Jean-Marc Ayrault - Les anciens Premiers ministres,Gouvernement français,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,office,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
30ff7afc620d837259cb,8,V5DEV_138,Jean-Marc Ayrault,STATUS,2016,positive,foreign_minister_accession,Returned to government as Minister of Foreign Affairs and International Development.,https://www.info.gouv.fr/les-anciens-premiers-et-premieres-ministres-de-la-ve-republique/jean-marc-ayrault,Jean-Marc Ayrault - Les anciens Premiers ministres,Gouvernement français,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,office,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
9d590c19dbb654d8f8f3,8,V5DEV_056,Éric Rohmer,PROJECT,1976,positive,cannes_grand_prix,La Marquise d'O won the Jury's Special Grand Prix at Cannes.,https://www.festival-cannes.com/en/p/eric-rohmer/,Eric Rohmer,Festival de Cannes,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,award,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
4b5e752241b5b78fd570,8,V5DEV_068,Ugo Tognazzi,PROJECT,1981,positive,cannes_best_actor,Won the Cannes Best Actor award for La tragedia di un uomo ridicolo.,https://www.festival-cannes.com/en/p/ugo-tognazzi/,Ugo Tognazzi,Festival de Cannes,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,award,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
b408e8050cd3d6c5b9ac,8,V5DEV_158,Yves Saint Laurent,STATUS,1961,positive,fashion_house_founder_accession,Founded his own couture house with Pierre Bergé.,https://www.ysl.com/en-gb/collections/heritage,Heritage,Saint Laurent,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,office,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
5e939a6ed03ac6c09a59,8,V5DEV_036,Albert Yvel,COMPETITIVE,1946,positive,north_african_title_win,Won the North African middleweight title.,https://boxrec.com/wiki/index.php/Albert_Yvel,Albert Yvel,BoxRec,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,title,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
735deb31fa5cf1cedd69,8,V5DEV_036,Albert Yvel,COMPETITIVE,1949,positive,french_title_win,Won the French national light-heavyweight title.,https://boxrec.com/wiki/index.php/Albert_Yvel,Albert Yvel,BoxRec,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,title,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
cb4b73743527a86fab96,8,V5DEV_036,Albert Yvel,COMPETITIVE,1950,positive,european_title_win,Won the European light-heavyweight championship.,https://boxrec.com/wiki/index.php/Albert_Yvel,Albert Yvel,BoxRec,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,title,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
04205b795c7e47a1a023,8,V5DEV_036,Albert Yvel,COMPETITIVE,1951,negative,european_title_loss,Lost the European light-heavyweight championship to Don Cockell by technical knockout.,https://boxrec.com/wiki/index.php/Don_Cockell,Don Cockell,BoxRec,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,title,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
6621e227bd4617f47960,8,V5DEV_050,Anita Bryant,PROJECT,1977,negative,television_project_cancellation,Was dropped from plans for a variety television show amid backlash over her political activities.,https://people.com/anita-bryant-dead-age-84-8772462,"Anita Bryant, Anti-Gay Rights Activist and Grammy-Nominated Pop Singer, Dies at 84",People,2025-01-09,medium,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,release,MANUAL_REVIEW,False,403.0,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
10238376bd14d2233f40,8,V5DEV_095,Petra Kelly,STATUS,1983,positive,bundestag_accession,Entered the German Bundestag as a Green member.,https://www.bundestag.de/parlament/geschichte/75jahre/koepfe/kelly-956222,Petra Kelly,Deutscher Bundestag,,high,False,,research/ml/artifacts/v5_event_collection_repaired/results/batch_08/V5_DEV_EVENT_BATCH_08_EVENTS.csv,True,office,MANUAL_REVIEW,False,,,False,False,False,source_not_retrievable_or_text_too_short;subject_name_not_detected;event_year_not_detected;event_keyword_family_not_detected
