batch_id,research_order_in_batch,subject_id,name,preassigned_axis,event_year,polarity,event_type,event_description,source_url,source_title,source_publisher,source_date,source_quality,eligibility_note,exclude,exclude_reason,source_batch_file,source_batch,event_row_in_batch
5,1,V5DEVE2_083,Valentino Rossi,COMPETITIVE,2001,positive,motorcycle_world_title,Won the premier-class motorcycle racing world championship.,https://global.yamaha-motor.com/race/release/2017/001/,Valentino Rossi career reference,Yamaha Motor,,high,Direct world championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,1
5,1,V5DEVE2_083,Valentino Rossi,COMPETITIVE,2006,negative,motorcycle_world_title_runner_up,Lost the premier-class world championship after entering the final round in contention.,https://global.yamaha-motor.com/race/release/2017/001/,Valentino Rossi career reference,Yamaha Motor,,high,Direct defeat for the season world championship.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,2
5,2,V5DEVE2_084,Bourvil,PROJECT,1956,positive,venice_best_actor_win,Won the Volpi Cup for Best Actor at the Venice Film Festival.,https://asac.labiennale.org/attivita/cinema/4618,Cinema 1956 archive,La Biennale di Venezia,,high,Major international film-festival acting award.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,3
5,4,V5DEVE2_086,Sébastien Grosjean,COMPETITIVE,2001,positive,masters_series_title_win,Won the Paris Masters singles title.,https://www.atptour.com/en/scores/results-archive?year=2001,Results Archive 2001,ATP Tour,,high,Direct Masters-level professional title win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,5
5,5,V5DEVE2_087,Jean Dujardin,PROJECT,2011,positive,cannes_best_actor_win,Won Best Actor at Cannes for The Artist.,https://www.festival-cannes.com/en/retrospective/2011/awards/,Awards 2011,Festival de Cannes,,high,Major international festival acting award tied to a discrete film project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,6
5,6,V5DEVE2_088,Gaetano Martino,STATUS,1954,positive,foreign_minister_accession,Became Italy's Minister of Foreign Affairs.,https://www.esteri.it/en/ministero/storia/ministri_esteri/gaetano_martino/,Gaetano Martino,Italian Ministry of Foreign Affairs,,high,Direct accession to cabinet authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,7
5,6,V5DEVE2_088,Gaetano Martino,STATUS,1962,positive,european_parliament_president_accession,Became President of the European Parliamentary Assembly.,https://the-president.europarl.europa.eu/en/the-presidency,The Presidency,European Parliament,,high,Direct accession to supranational parliamentary leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,8
5,8,V5DEVE2_090,Sabine Azéma,PROJECT,1985,positive,cesar_best_actress_win,Won the César for Best Actress.,https://www.academie-cinema.org/personnes/sabine-azema-172509/,Sabine Azéma,Académie des César,,high,Major national film award tied to a discrete acting project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,10
5,8,V5DEVE2_090,Sabine Azéma,PROJECT,1987,positive,cesar_best_actress_win,Won a second César for Best Actress.,https://www.academie-cinema.org/personnes/sabine-azema-172509/,Sabine Azéma,Académie des César,,high,Major national film award tied to a discrete acting project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,11
5,10,V5DEVE2_092,Alex Olmedo,COMPETITIVE,1959,positive,australian_championships_title,Won the Australian Championships singles title.,https://www.tennisfame.com/hall-of-famers/inductees/alex-olmedo/,Alex Olmedo,International Tennis Hall of Fame,,high,Direct major singles championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,13
5,10,V5DEVE2_092,Alex Olmedo,COMPETITIVE,1959,positive,wimbledon_title,Won the Wimbledon singles title.,https://www.tennisfame.com/hall-of-famers/inductees/alex-olmedo/,Alex Olmedo,International Tennis Hall of Fame,,high,Direct major singles championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,14
5,10,V5DEVE2_092,Alex Olmedo,COMPETITIVE,1959,negative,us_championships_final_loss,Finished runner-up at the U.S. Championships.,https://www.tennisfame.com/hall-of-famers/inductees/alex-olmedo/,Alex Olmedo,International Tennis Hall of Fame,,high,Direct defeat in a major singles final.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,15
5,11,V5DEVE2_093,Jake Gyllenhaal,PROJECT,2006,positive,academy_award_supporting_actor_nomination,Received an Academy Award nomination for Actor in a Supporting Role for Brokeback Mountain.,https://www.oscars.org/oscars/ceremonies/2006/N,2006 Academy Awards,Academy of Motion Picture Arts and Sciences,,high,Major international film-award recognition tied to a discrete acting project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,16
5,12,V5DEVE2_094,Tarcisio Bertone,STATUS,2006,positive,secretary_of_state_accession,Became Cardinal Secretary of State of the Holy See.,https://press.vatican.va/content/salastampa/en/documentation/cardinali_biografie/cardinali_bio_bertone_t.html,Cardinal Tarcisio Bertone,Holy See Press Office,,high,Direct accession to top institutional authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,17
5,14,V5DEVE2_096,Patricia Kaas,PROJECT,2009,positive,eurovision_top_ten_finish,Finished eighth for France at the Eurovision Song Contest with Et S'il Fallait Le Faire.,https://www.eurovision.com/eurovision-song-contest/moscow-2009/participants/patricia-kaas/,Patricia Kaas - France | Moscow 2009,Eurovision / EBU,,high,Major international song-contest top-ten result tied to a discrete song project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,20
5,15,V5DEVE2_097,António de Spínola,STATUS,1974,positive,president_accession,Became President of Portugal after the Carnation Revolution.,https://www.presidencia.pt/en-en/president-of-the-republic/the-presidency/previous-presidents/antonio-de-spinola/,António de Spínola,Presidency of Portugal,,high,Direct accession to the highest national office.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,21
5,15,V5DEVE2_097,António de Spínola,STATUS,1974,negative,presidential_resignation,Resigned as President of Portugal in September 1974.,https://www.presidencia.pt/en-en/president-of-the-republic/the-presidency/previous-presidents/antonio-de-spinola/,António de Spínola,Presidency of Portugal,,high,Direct loss of the highest national office through resignation.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,22
5,16,V5DEVE2_098,Donald O'Connor,PROJECT,1953,positive,golden_globe_actor_win,Won a Golden Globe for Singin' in the Rain.,https://goldenglobes.com/film/singin-in-the-rain/,Singin' in the Rain,Golden Globes,,high,Major film award tied to a discrete acting project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,23
5,17,V5DEVE2_099,Jack Welch,STATUS,1981,positive,ge_chairman_ceo_accession,Became chairman and CEO of General Electric.,https://www.ge.com/news/reports/jack-welch-the-ultimate-manager-who-oversaw-ges-rise-to-the-most-valuable-company-dies-at-84,"Jack Welch, The 'Ultimate Manager'",GE News,,high,Direct accession to top corporate authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,24
5,18,V5DEVE2_100,Giorgio Armani,STATUS,1975,positive,fashion_house_founder_accession,Founded the Giorgio Armani fashion house in Milan.,https://www.armani.com/en-fr/giorgio-armani/experience/about-giorgio-armani/,The History and Identity of the Giorgio Armani Fashion House,Giorgio Armani,,high,Founder-level organizational authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,26
5,19,V5DEVE2_101,Baltasar Garzón,STATUS,1981,positive,judge_accession,Began judicial service as a judge of first instance and instruction.,https://baltasargarzon.org/en/baltasar-garzon-2/biography/,Biography,Baltasar Garzón official site,,medium,Formal accession to judicial authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,27
5,19,V5DEVE2_101,Baltasar Garzón,STATUS,2012,negative,judicial_disqualification,Lost his judicial office after an eleven-year special disqualification judgment was enforced.,https://www.poderjudicial.es/portal/site/cgpj/menuitem.65d2c4456b6ddb628e635fc1dc432ea0/?lang_choosen=en&vgnextchannel=a64e3da6cbe0a210VgnVCM100000cb34e20aRCRD&vgnextfmt=default&vgnextlocale=en&vgnextoid=8c208c1bf9a95310VgnVCM1000006f48ac0aRCRD,CGPJ agrees to comply with Supreme Court judgment,General Council of the Judiciary of Spain,,high,Direct formal loss of judicial authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,28
5,20,V5DEVE2_102,Giuseppe Panini,STATUS,1961,positive,collectibles_company_founder_accession,Founded the Panini collectibles company in Modena.,https://panininewsroom.de/panini-historie/,Panini Historie,Panini Newsroom,,high,Founder-level organizational authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,29
6,2,V5DEVE2_104,James Last,PROJECT,1965,positive,album_series_breakthrough,The Non Stop Dancing album concept became James Last's breakthrough project.,https://www.jameslast.com/en/biography,Biography,James Last official site,,medium,Documented major commercial/professional breakthrough tied to a discrete recording series.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,2
6,3,V5DEVE2_105,Christian Dior,STATUS,1946,positive,fashion_house_founder_accession,Founded the House of Dior in Paris.,https://www.lvmh.com/our-maisons/fashion-leather-good/christian-dior,Christian Dior,LVMH,,high,Founder-level organizational authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,3
6,4,V5DEVE2_106,Gaël Monfils,COMPETITIVE,2005,positive,atp_title_win,Won his first ATP Tour singles title in Sopot.,https://www.atptour.com/en/players/gael-monfils/mc65/bio,Gael Monfils | Bio,ATP Tour,,high,Direct professional tour title win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,4
6,4,V5DEVE2_106,Gaël Monfils,COMPETITIVE,2008,negative,grand_slam_semifinal_loss,"Lost the Roland Garros semifinal, his first Grand Slam semifinal.",https://www.atptour.com/en/players/gael-monfils/mc65/bio,Gael Monfils | Bio,ATP Tour,,high,Direct defeat in a Grand Slam semifinal.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,5
6,5,V5DEVE2_107,Lynn Harrell,PROJECT,1982,positive,grammy_chamber_music_win,Won a Grammy for a recording of the Tchaikovsky Piano Trio.,https://www.grammy.com/artists/lynn-harrell/13457/,Lynn Harrell,Recording Academy / Grammy,,high,Major music award tied to a discrete recording project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,6
6,5,V5DEVE2_107,Lynn Harrell,PROJECT,1988,positive,grammy_chamber_music_win,Won another Grammy for Beethoven piano-trio recordings.,https://www.grammy.com/artists/lynn-harrell/13457/,Lynn Harrell,Recording Academy / Grammy,,high,Major music award tied to a discrete recording project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,7
6,6,V5DEVE2_108,Livio Paladin,STATUS,1977,positive,constitutional_court_judge_accession,Became a judge of Italy's Constitutional Court.,https://www.cortecostituzionale.it/contenuti/composizione/presidenti,Presidents and composition,Corte Costituzionale,,high,Formal accession to high judicial authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,8
6,6,V5DEVE2_108,Livio Paladin,STATUS,1985,positive,constitutional_court_president_accession,Became President of Italy's Constitutional Court.,https://www.cortecostituzionale.it/contenuti/composizione/presidenti,Presidents and composition,Corte Costituzionale,,high,Direct accession to top constitutional-court leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,9
6,8,V5DEVE2_110,François Truffaut,PROJECT,1959,positive,cannes_best_director_win,Won Best Director at Cannes for The 400 Blows.,https://www.festival-cannes.com/en/p/francois-truffaut/,François Truffaut,Festival de Cannes,,high,Major international festival award tied to a discrete film project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,11
6,9,V5DEVE2_111,Kurt Waldheim,STATUS,1986,positive,presidential_election_win,Won Austria's presidential election.,https://www.bmi.gv.at/412/bundespraesidentenwahlen/historischer_rueckblick.html,Bundespräsidentenwahlen - Historischer Rückblick,Austrian Federal Ministry of the Interior,,high,Direct election to the highest national office.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,12
6,11,V5DEVE2_113,Ritchie Valens,PROJECT,1958,positive,hit_single_success,La Bamba and Donna became major hit recordings during his breakthrough.,https://www.ritchievalens.com/hi-tone5-ritchie.html,Ritchie Valens biography,Ritchie Valens official site,,medium,Major commercial success tied to discrete recording projects.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,14
6,12,V5DEVE2_114,Cheryl Jacques,STATUS,2004,positive,human_rights_campaign_leadership_accession,Took the helm of the Human Rights Campaign as president/executive director.,https://iop.harvard.edu/fellows/cheryl-jacques,Cheryl Jacques,Harvard Institute of Politics,,high,Formal accession to major organizational leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,15
6,13,V5DEVE2_115,John Ruiz,COMPETITIVE,2004,positive,wba_heavyweight_title_win,Held and successfully defended the WBA world heavyweight championship.,https://www.wbaboxing.com/index.php?boxerID=1134&page_id=4094&submit=submit,Fight History for John Ruiz,World Boxing Association,,high,Direct world-championship competitive result.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,16
6,13,V5DEVE2_115,John Ruiz,COMPETITIVE,2005,negative,wba_heavyweight_title_loss,Lost a WBA world heavyweight title bout to James Toney.,https://www.wbaboxing.com/index.php?boxerID=1134&page_id=4094&submit=submit,Fight History for John Ruiz,World Boxing Association,,high,Direct defeat in a world championship bout.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,17
6,14,V5DEVE2_116,Vincent Perez,PROJECT,1991,positive,cesar_nomination,Received César recognition early in his film career.,https://www.academie-cinema.org/personnes/177340/,Vincent Perez,Académie des César,,high,Major national film-award recognition tied to a discrete acting project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,18
6,14,V5DEVE2_116,Vincent Perez,PROJECT,1998,positive,cesar_nomination,Received another César nomination for a discrete film performance.,https://www.academie-cinema.org/personnes/177340/,Vincent Perez,Académie des César,,high,Major national film-award recognition tied to a discrete acting project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,19
6,15,V5DEVE2_117,Raul Gardini,STATUS,1980,positive,ferruzzi_group_leadership_accession,Took the helm of the Ferruzzi group.,https://fondazioneraulgardini.org/en/en-imprenditore/,Raul Gardini - Entrepreneur,Fondazione Raul Gardini,,medium,Direct accession to top corporate authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,20
6,15,V5DEVE2_117,Raul Gardini,STATUS,1990,negative,corporate_chairman_resignation,Resigned from corporate leadership during a conflict over strategic direction.,https://www.latimes.com/archives/la-xpm-1990-11-23-fi-5147-story.html,Italian Industrialist Gardini Resigns,Los Angeles Times,,medium,Direct non-routine loss of top corporate authority through resignation.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,21
6,16,V5DEVE2_118,Esther Williams,PROJECT,1952,positive,film_blockbuster_success,Million Dollar Mermaid became one of her signature major film successes.,https://www.vanityfair.com/hollywood/2017/05/million-dollar-mermaid-esther-williams-anniversary,Million Dollar Mermaid,Vanity Fair,,medium,Major commercial/cultural success tied to a discrete starring film project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,22
6,17,V5DEVE2_119,René Pleven,STATUS,1950,positive,prime_minister_accession,"Became President of the Council, serving as French prime minister.",https://www.assemblee-nationale.fr/gouv_parl/fiches_personnalites/Pleven.asp,René Pleven,Assemblée nationale,,high,Direct accession to national executive leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,23
6,17,V5DEVE2_119,René Pleven,STATUS,1951,positive,prime_minister_reaccession,Returned for a second term as head of government.,https://www.assemblee-nationale.fr/gouv_parl/fiches_personnalites/Pleven.asp,René Pleven,Assemblée nationale,,high,Direct accession to national executive leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,24
6,18,V5DEVE2_120,Alain de Boissieu,STATUS,1971,positive,army_chief_of_staff_accession,Became Chief of Staff of the French Army.,https://www.fondationresistance.org/recherche-et-documentation/ressources/portrait/alain-boissieu/,Alain de Boissieu,Fondation de la Résistance,,high,Direct accession to top military authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,25
6,18,V5DEVE2_120,Alain de Boissieu,STATUS,1981,negative,grand_chancellor_resignation,Resigned as Grand Chancellor of the Legion of Honour.,https://www.fondationresistance.org/recherche-et-documentation/ressources/portrait/alain-boissieu/,Alain de Boissieu,Fondation de la Résistance,,high,Direct loss of senior institutional authority through resignation.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,26
6,19,V5DEVE2_121,Denis Favier,STATUS,2013,positive,gendarmerie_director_general_accession,Was appointed Director General of the French National Gendarmerie.,https://www.lemonde.fr/police-justice/article/2013/04/08/place-beauvau-annee-zero-episode-8-la-tactique-du-gendarme_5992757_1653578.html,La tactique du gendarme,Le Monde,,medium,Direct accession to national law-enforcement leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,27
6,20,V5DEVE2_122,Arlene Dahl,STATUS,1952,positive,company_president_accession,"Served as president of Arlene Dahl Enterprises, a business she led for years.",https://www.encyclopedia.com/education/news-wires-white-papers-and-books/dahl-arlene-1928,"Dahl, Arlene",Encyclopedia.com,,medium,Formal founder/president-level organizational authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,28
6,20,V5DEVE2_122,Arlene Dahl,STATUS,1978,positive,production_company_ceo_accession,Served as president and chief executive of Dahlia Productions.,https://www.encyclopedia.com/education/news-wires-white-papers-and-books/dahl-arlene-1928,"Dahl, Arlene",Encyclopedia.com,,medium,Formal corporate leadership authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,29
7,1,V5DEVE2_123,Gilbert Lavoine,COMPETITIVE,1959,positive,professional_boxing_win,Recorded a successful professional boxing season within a career totaling 100 wins.,https://boxerlist.com/en/boxer/gilbert-lavoine/24235,Gilbert Lavoine boxer,BoxerList,,low,Direct professional competition wins; retained as low-quality first-pass evidence for QA.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,1
7,2,V5DEVE2_124,Chiara Mastroianni,PROJECT,2020,positive,cesar_best_actress_nomination,Received a César nomination for Best Actress for Chambre 212.,https://www.academie-cinema.org/personnes/176678/,Chiara Mastroianni,Académie des César,,high,Major national film-award recognition tied to a discrete acting project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,2
7,3,V5DEVE2_125,Jim Jeffords,STATUS,1988,positive,senate_election_win,Was elected to the U.S. Senate.,https://bioguideretro.congress.gov/Home/MemberDetails?memIndex=J000072,"JEFFORDS, James Merrill",U.S. Congress Biographical Directory,,high,Direct election to federal legislative authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,3
7,4,V5DEVE2_126,Hacine Cherifi,COMPETITIVE,1998,positive,wbc_middleweight_title_win,Won the WBC middleweight world championship.,https://wbcboxing.com/en/a-day-like-today-frenchman-hassine-cherifi-conquered-wbc-middleweight-title/,Hassine Cherifi conquered WBC middleweight title,World Boxing Council,,high,Direct world championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,5
7,4,V5DEVE2_126,Hacine Cherifi,COMPETITIVE,1999,negative,wbc_middleweight_title_loss,Lost the WBC middleweight championship.,https://openboxing.org/middleweight/,Middleweight history,Open Boxing,,medium,Direct defeat resulting in loss of a world championship.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,6
7,5,V5DEVE2_127,Kurt Cobain,PROJECT,1992,positive,grammy_album_nomination,Nevermind received major Grammy recognition during Nirvana's breakthrough.,https://www.grammy.com/artists/kurt-cobain/8357/,Kurt Cobain,Recording Academy / Grammy,,high,Major music-award recognition tied to a discrete album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,7
7,5,V5DEVE2_127,Kurt Cobain,PROJECT,1994,positive,grammy_album_nomination,In Utero received Grammy recognition.,https://www.grammy.com/artists/kurt-cobain/8357/,Kurt Cobain,Recording Academy / Grammy,,high,Major music-award recognition tied to a discrete album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,8
7,6,V5DEVE2_128,C. William O'Neill,STATUS,1956,positive,governor_election_win,Was elected Governor of Ohio.,https://www.supremecourt.ohio.gov/courts/judicial-system/supreme-court-of-ohio/justices-1803-to-present/c-oneill/,C. William O'Neill,Supreme Court of Ohio,,high,Direct election to state executive authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,9
7,6,V5DEVE2_128,C. William O'Neill,STATUS,1958,negative,governor_reelection_loss,Lost his bid for reelection as Governor of Ohio.,https://www.supremecourt.ohio.gov/courts/judicial-system/supreme-court-of-ohio/justices-1803-to-present/c-oneill/,C. William O'Neill,Supreme Court of Ohio,,high,Direct electoral loss of an attempt to retain executive authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,10
7,6,V5DEVE2_128,C. William O'Neill,STATUS,1960,positive,state_supreme_court_accession,Returned to high public office on the Supreme Court of Ohio.,https://www.supremecourt.ohio.gov/courts/judicial-system/supreme-court-of-ohio/justices-1803-to-present/c-oneill/,C. William O'Neill,Supreme Court of Ohio,,high,Direct accession to high judicial authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,11
7,7,V5DEVE2_129,Charly Gaul,COMPETITIVE,1958,positive,tour_de_france_win,Won the Tour de France.,https://www.letour.fr/en/history,Tour de France history,Tour de France,,medium,Direct victory in cycling's premier stage race.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,12
7,8,V5DEVE2_130,Ettore Scola,PROJECT,1976,positive,cannes_best_director_win,"Won Best Director at Cannes for Brutti, sporchi e cattivi.",https://www.festival-cannes.com/en/p/ettore-scola/,Ettore Scola,Festival de Cannes,,high,Major international festival award tied to a discrete directed film.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,13
7,8,V5DEVE2_130,Ettore Scola,PROJECT,1980,positive,cannes_screenplay_prize,La terrazza received screenplay/dialogue recognition at Cannes.,https://www.festival-cannes.com/en/p/ettore-scola/,Ettore Scola,Festival de Cannes,,high,Major international festival recognition tied to a discrete film project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,14
7,9,V5DEVE2_131,Simone Veil,STATUS,1979,positive,european_parliament_president_accession,Became President of the directly elected European Parliament.,https://historicalarchives.europarl.europa.eu/en/presidents/simone-veil,Simone Veil,European Parliament Historical Archives,,high,Direct accession to supranational parliamentary leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,15
7,10,V5DEVE2_132,Henri Cochet,COMPETITIVE,1927,positive,wimbledon_title,Won the Wimbledon singles championship.,https://www.tennisfame.com/hall-of-famers/inductees/henri-cochet/,Henri Cochet,International Tennis Hall of Fame,,high,Direct major singles championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,16
7,10,V5DEVE2_132,Henri Cochet,COMPETITIVE,1933,negative,french_championships_final_loss,Finished runner-up at the French Championships.,https://www.tennisfame.com/hall-of-famers/inductees/henri-cochet/,Henri Cochet,International Tennis Hall of Fame,,high,Direct defeat in a major singles final.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,17
7,11,V5DEVE2_133,Jean Delannoy,PROJECT,1946,positive,cannes_grand_prix_win,La Symphonie pastorale received the Grand Prix at Cannes.,https://www.festival-cannes.com/en/p/jean-delannoy/,Jean Delannoy,Festival de Cannes,,high,Major international festival award tied to a discrete directed film.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,18
