batch_id,research_order_in_batch,subject_id,name,preassigned_axis,event_year,polarity,event_type,event_description,source_url,source_title,source_publisher,source_date,source_quality,eligibility_note,exclude,exclude_reason,source_batch_file,source_batch,event_row_in_batch,source_quality_norm,fuzzy_primary_semantics
5,20,V5DEVE2_102,Giuseppe Panini,STATUS,1961,positive,collectibles_company_founder_accession,Founded the Panini collectibles company in Modena.,https://panininewsroom.de/panini-historie/,Panini Historie,Panini Newsroom,,high,Founder-level organizational authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_05/V5_DEV_EXPANSION_E2_BATCH_05_EVENTS.csv,5,29,high,False
6,3,V5DEVE2_105,Christian Dior,STATUS,1946,positive,fashion_house_founder_accession,Founded the House of Dior in Paris.,https://www.lvmh.com/our-maisons/fashion-leather-good/christian-dior,Christian Dior,LVMH,,high,Founder-level organizational authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,3,high,False
6,4,V5DEVE2_106,Gaël Monfils,COMPETITIVE,2005,positive,atp_title_win,Won his first ATP Tour singles title in Sopot.,https://www.atptour.com/en/players/gael-monfils/mc65/bio,Gael Monfils | Bio,ATP Tour,,high,Direct professional tour title win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,4,high,False
6,4,V5DEVE2_106,Gaël Monfils,COMPETITIVE,2008,negative,grand_slam_semifinal_loss,"Lost the Roland Garros semifinal, his first Grand Slam semifinal.",https://www.atptour.com/en/players/gael-monfils/mc65/bio,Gael Monfils | Bio,ATP Tour,,high,Direct defeat in a Grand Slam semifinal.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,5,high,False
6,5,V5DEVE2_107,Lynn Harrell,PROJECT,1982,positive,grammy_chamber_music_win,Won a Grammy for a recording of the Tchaikovsky Piano Trio.,https://www.grammy.com/artists/lynn-harrell/13457/,Lynn Harrell,Recording Academy / Grammy,,high,Major music award tied to a discrete recording project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,6,high,False
6,5,V5DEVE2_107,Lynn Harrell,PROJECT,1988,positive,grammy_chamber_music_win,Won another Grammy for Beethoven piano-trio recordings.,https://www.grammy.com/artists/lynn-harrell/13457/,Lynn Harrell,Recording Academy / Grammy,,high,Major music award tied to a discrete recording project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,7,high,False
6,6,V5DEVE2_108,Livio Paladin,STATUS,1977,positive,constitutional_court_judge_accession,Became a judge of Italy's Constitutional Court.,https://www.cortecostituzionale.it/contenuti/composizione/presidenti,Presidents and composition,Corte Costituzionale,,high,Formal accession to high judicial authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,8,high,False
6,6,V5DEVE2_108,Livio Paladin,STATUS,1985,positive,constitutional_court_president_accession,Became President of Italy's Constitutional Court.,https://www.cortecostituzionale.it/contenuti/composizione/presidenti,Presidents and composition,Corte Costituzionale,,high,Direct accession to top constitutional-court leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,9,high,False
6,8,V5DEVE2_110,François Truffaut,PROJECT,1959,positive,cannes_best_director_win,Won Best Director at Cannes for The 400 Blows.,https://www.festival-cannes.com/en/p/francois-truffaut/,François Truffaut,Festival de Cannes,,high,Major international festival award tied to a discrete film project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,11,high,False
6,9,V5DEVE2_111,Kurt Waldheim,STATUS,1986,positive,presidential_election_win,Won Austria's presidential election.,https://www.bmi.gv.at/412/bundespraesidentenwahlen/historischer_rueckblick.html,Bundespräsidentenwahlen - Historischer Rückblick,Austrian Federal Ministry of the Interior,,high,Direct election to the highest national office.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,12,high,False
6,12,V5DEVE2_114,Cheryl Jacques,STATUS,2004,positive,human_rights_campaign_leadership_accession,Took the helm of the Human Rights Campaign as president/executive director.,https://iop.harvard.edu/fellows/cheryl-jacques,Cheryl Jacques,Harvard Institute of Politics,,high,Formal accession to major organizational leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,15,high,False
6,13,V5DEVE2_115,John Ruiz,COMPETITIVE,2004,positive,wba_heavyweight_title_win,Held and successfully defended the WBA world heavyweight championship.,https://www.wbaboxing.com/index.php?boxerID=1134&page_id=4094&submit=submit,Fight History for John Ruiz,World Boxing Association,,high,Direct world-championship competitive result.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,16,high,False
6,13,V5DEVE2_115,John Ruiz,COMPETITIVE,2005,negative,wba_heavyweight_title_loss,Lost a WBA world heavyweight title bout to James Toney.,https://www.wbaboxing.com/index.php?boxerID=1134&page_id=4094&submit=submit,Fight History for John Ruiz,World Boxing Association,,high,Direct defeat in a world championship bout.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,17,high,False
6,14,V5DEVE2_116,Vincent Perez,PROJECT,1991,positive,cesar_nomination,Received César recognition early in his film career.,https://www.academie-cinema.org/personnes/177340/,Vincent Perez,Académie des César,,high,Major national film-award recognition tied to a discrete acting project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,18,high,False
6,14,V5DEVE2_116,Vincent Perez,PROJECT,1998,positive,cesar_nomination,Received another César nomination for a discrete film performance.,https://www.academie-cinema.org/personnes/177340/,Vincent Perez,Académie des César,,high,Major national film-award recognition tied to a discrete acting project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,19,high,False
6,17,V5DEVE2_119,René Pleven,STATUS,1950,positive,prime_minister_accession,"Became President of the Council, serving as French prime minister.",https://www.assemblee-nationale.fr/gouv_parl/fiches_personnalites/Pleven.asp,René Pleven,Assemblée nationale,,high,Direct accession to national executive leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,23,high,False
6,17,V5DEVE2_119,René Pleven,STATUS,1951,positive,prime_minister_reaccession,Returned for a second term as head of government.,https://www.assemblee-nationale.fr/gouv_parl/fiches_personnalites/Pleven.asp,René Pleven,Assemblée nationale,,high,Direct accession to national executive leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,24,high,False
6,18,V5DEVE2_120,Alain de Boissieu,STATUS,1971,positive,army_chief_of_staff_accession,Became Chief of Staff of the French Army.,https://www.fondationresistance.org/recherche-et-documentation/ressources/portrait/alain-boissieu/,Alain de Boissieu,Fondation de la Résistance,,high,Direct accession to top military authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,25,high,False
6,18,V5DEVE2_120,Alain de Boissieu,STATUS,1981,negative,grand_chancellor_resignation,Resigned as Grand Chancellor of the Legion of Honour.,https://www.fondationresistance.org/recherche-et-documentation/ressources/portrait/alain-boissieu/,Alain de Boissieu,Fondation de la Résistance,,high,Direct loss of senior institutional authority through resignation.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_06/V5_DEV_EXPANSION_E2_BATCH_06_EVENTS.csv,6,26,high,False
7,2,V5DEVE2_124,Chiara Mastroianni,PROJECT,2020,positive,cesar_best_actress_nomination,Received a César nomination for Best Actress for Chambre 212.,https://www.academie-cinema.org/personnes/176678/,Chiara Mastroianni,Académie des César,,high,Major national film-award recognition tied to a discrete acting project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,2,high,False
7,3,V5DEVE2_125,Jim Jeffords,STATUS,1988,positive,senate_election_win,Was elected to the U.S. Senate.,https://bioguideretro.congress.gov/Home/MemberDetails?memIndex=J000072,"JEFFORDS, James Merrill",U.S. Congress Biographical Directory,,high,Direct election to federal legislative authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,3,high,False
7,4,V5DEVE2_126,Hacine Cherifi,COMPETITIVE,1998,positive,wbc_middleweight_title_win,Won the WBC middleweight world championship.,https://wbcboxing.com/en/a-day-like-today-frenchman-hassine-cherifi-conquered-wbc-middleweight-title/,Hassine Cherifi conquered WBC middleweight title,World Boxing Council,,high,Direct world championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,5,high,False
7,5,V5DEVE2_127,Kurt Cobain,PROJECT,1992,positive,grammy_album_nomination,Nevermind received major Grammy recognition during Nirvana's breakthrough.,https://www.grammy.com/artists/kurt-cobain/8357/,Kurt Cobain,Recording Academy / Grammy,,high,Major music-award recognition tied to a discrete album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,7,high,False
7,5,V5DEVE2_127,Kurt Cobain,PROJECT,1994,positive,grammy_album_nomination,In Utero received Grammy recognition.,https://www.grammy.com/artists/kurt-cobain/8357/,Kurt Cobain,Recording Academy / Grammy,,high,Major music-award recognition tied to a discrete album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,8,high,False
7,6,V5DEVE2_128,C. William O'Neill,STATUS,1956,positive,governor_election_win,Was elected Governor of Ohio.,https://www.supremecourt.ohio.gov/courts/judicial-system/supreme-court-of-ohio/justices-1803-to-present/c-oneill/,C. William O'Neill,Supreme Court of Ohio,,high,Direct election to state executive authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,9,high,False
7,6,V5DEVE2_128,C. William O'Neill,STATUS,1958,negative,governor_reelection_loss,Lost his bid for reelection as Governor of Ohio.,https://www.supremecourt.ohio.gov/courts/judicial-system/supreme-court-of-ohio/justices-1803-to-present/c-oneill/,C. William O'Neill,Supreme Court of Ohio,,high,Direct electoral loss of an attempt to retain executive authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,10,high,False
7,6,V5DEVE2_128,C. William O'Neill,STATUS,1960,positive,state_supreme_court_accession,Returned to high public office on the Supreme Court of Ohio.,https://www.supremecourt.ohio.gov/courts/judicial-system/supreme-court-of-ohio/justices-1803-to-present/c-oneill/,C. William O'Neill,Supreme Court of Ohio,,high,Direct accession to high judicial authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,11,high,False
7,8,V5DEVE2_130,Ettore Scola,PROJECT,1976,positive,cannes_best_director_win,"Won Best Director at Cannes for Brutti, sporchi e cattivi.",https://www.festival-cannes.com/en/p/ettore-scola/,Ettore Scola,Festival de Cannes,,high,Major international festival award tied to a discrete directed film.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,13,high,False
7,8,V5DEVE2_130,Ettore Scola,PROJECT,1980,positive,cannes_screenplay_prize,La terrazza received screenplay/dialogue recognition at Cannes.,https://www.festival-cannes.com/en/p/ettore-scola/,Ettore Scola,Festival de Cannes,,high,Major international festival recognition tied to a discrete film project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,14,high,False
7,9,V5DEVE2_131,Simone Veil,STATUS,1979,positive,european_parliament_president_accession,Became President of the directly elected European Parliament.,https://historicalarchives.europarl.europa.eu/en/presidents/simone-veil,Simone Veil,European Parliament Historical Archives,,high,Direct accession to supranational parliamentary leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,15,high,False
7,10,V5DEVE2_132,Henri Cochet,COMPETITIVE,1927,positive,wimbledon_title,Won the Wimbledon singles championship.,https://www.tennisfame.com/hall-of-famers/inductees/henri-cochet/,Henri Cochet,International Tennis Hall of Fame,,high,Direct major singles championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,16,high,False
7,10,V5DEVE2_132,Henri Cochet,COMPETITIVE,1933,negative,french_championships_final_loss,Finished runner-up at the French Championships.,https://www.tennisfame.com/hall-of-famers/inductees/henri-cochet/,Henri Cochet,International Tennis Hall of Fame,,high,Direct defeat in a major singles final.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,17,high,False
7,11,V5DEVE2_133,Jean Delannoy,PROJECT,1946,positive,cannes_grand_prix_win,La Symphonie pastorale received the Grand Prix at Cannes.,https://www.festival-cannes.com/en/p/jean-delannoy/,Jean Delannoy,Festival de Cannes,,high,Major international festival award tied to a discrete directed film.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,18,high,False
7,12,V5DEVE2_134,Bart Starr,STATUS,1975,positive,head_coach_gm_accession,Became head coach and general manager of the Green Bay Packers.,https://www.packers.com/history/timeline,Packers Timeline,Green Bay Packers,,high,Direct accession to formal team leadership authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,19,high,False
7,12,V5DEVE2_134,Bart Starr,STATUS,1983,negative,head_coach_removal,Was released as Packers head coach.,https://www.packers.com/history/timeline,Packers Timeline,Green Bay Packers,,high,Direct loss of formal team leadership authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,20,high,False
7,13,V5DEVE2_135,Marion Bartoli,COMPETITIVE,2007,negative,wimbledon_final_loss,Finished runner-up in the Wimbledon singles final.,https://www.wtatennis.com/legends/20631/marion-bartoli/record,Marion Bartoli - Record,WTA,,high,Direct defeat in a Grand Slam championship final.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,21,high,False
7,13,V5DEVE2_135,Marion Bartoli,COMPETITIVE,2013,positive,wimbledon_title,Won the Wimbledon singles championship.,https://www.wtatennis.com/legends/20631/marion-bartoli/record,Marion Bartoli - Record,WTA,,high,Direct Grand Slam championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,22,high,False
7,14,V5DEVE2_136,Gianni Morandi,PROJECT,1970,positive,eurovision_top_ten_finish,Finished eighth for Italy at the Eurovision Song Contest.,https://www.eurovision.com/eurovision-song-contest/amsterdam-1970/participants/gianni-morandi/,Gianni Morandi - Italy | Amsterdam 1970,Eurovision / EBU,,high,Major international song-contest top-ten result tied to a discrete song project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,23,high,False
7,15,V5DEVE2_137,Roger Karoutchi,STATUS,1999,positive,senate_accession,Entered the French Senate.,https://www.senat.fr/senateur/karoutchi_roger99004r.html,Roger Karoutchi,Sénat,,high,Direct accession to national legislative authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,24,high,False
7,15,V5DEVE2_137,Roger Karoutchi,STATUS,2007,positive,government_office_accession,Entered the French government in a secretary-of-state role.,https://www.senat.fr/senateur/karoutchi_roger99004r.html,Roger Karoutchi,Sénat,,high,Direct accession to executive governmental authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,25,high,False
7,16,V5DEVE2_138,Joe Dante,PROJECT,1984,positive,film_box_office_success,Gremlins became a major commercial success.,https://catalog.afi.com/Film/68263-GREMLINS,GREMLINS,AFI Catalog,,high,Major commercial success tied to a discrete directed film.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,26,high,False
7,18,V5DEVE2_140,Guido Carli,STATUS,1960,positive,bank_of_italy_governor_accession,Became Governor of the Bank of Italy.,https://www.bancaditalia.it/chi-siamo/storia/governatori-direttori-generali/governatori/guido-carli/index.html,Guido Carli,Bank of Italy,,high,Direct accession to top central-bank authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,29,high,False
7,18,V5DEVE2_140,Guido Carli,STATUS,1989,positive,treasury_minister_accession,Became Italy's Treasury Minister.,https://www.bancaditalia.it/chi-siamo/storia/governatori-direttori-generali/governatori/guido-carli/index.html,Guido Carli,Bank of Italy,,high,Direct accession to cabinet authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_07/V5_DEV_EXPANSION_E2_BATCH_07_EVENTS.csv,7,30,high,False
8,2,V5DEVE2_143,Natacha Atlas,PROJECT,1999,positive,album_chart_success,Gedida charted on the UK independent albums chart.,https://www.officialcharts.com/artist/32806/natacha-atlas/,Natacha Atlas,Official Charts Company,,high,Documented commercial chart success tied to a discrete album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,2,high,False
8,2,V5DEVE2_143,Natacha Atlas,PROJECT,2001,positive,album_chart_success,Ayeshteni reached a higher position on the UK independent albums chart.,https://www.officialcharts.com/artist/32806/natacha-atlas/,Natacha Atlas,Official Charts Company,,high,Documented commercial chart success tied to a discrete album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,3,high,False
8,5,V5DEVE2_146,Donnie Munro,PROJECT,1991,positive,album_top_five_chart_success,Runrig's The Big Wheel reached the UK Top 5 while Munro was lead singer.,https://www.officialcharts.com/artist/19958/runrig/,Runrig,Official Charts Company,,high,Major commercial chart success tied to a discrete album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,7,high,False
8,5,V5DEVE2_146,Donnie Munro,PROJECT,1993,positive,album_top_three_chart_success,Runrig's Amazing Things reached No. 2 on the UK albums chart.,https://www.officialcharts.com/artist/19958/runrig/,Runrig,Official Charts Company,,high,Major commercial chart success tied to a discrete album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,8,high,False
8,7,V5DEVE2_148,Jérémy Chardy,COMPETITIVE,2009,positive,atp_title_win,Won the Stuttgart ATP singles title.,https://www.atptour.com/en/scores/results-archive?year=2009,Results Archive 2009,ATP Tour,,high,Direct professional tour title win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,10,high,False
8,8,V5DEVE2_149,Mayim Bialik,PROJECT,2012,positive,emmy_supporting_actress_nomination,Received an Emmy nomination for The Big Bang Theory.,https://www.televisionacademy.com/bios/mayim-bialik,Mayim Bialik,Television Academy,,high,Major television award recognition tied to a discrete series project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,11,high,False
8,8,V5DEVE2_149,Mayim Bialik,PROJECT,2013,positive,emmy_supporting_actress_nomination,Received another Emmy nomination for The Big Bang Theory.,https://www.televisionacademy.com/bios/mayim-bialik,Mayim Bialik,Television Academy,,high,Major television award recognition tied to a discrete series project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,12,high,False
8,9,V5DEVE2_150,Alessandro Benetton,STATUS,2022,positive,holding_company_chairman_accession,Became chairman of Edizione.,https://www.edizione.com/en/media/press-release,Press Release Archive,Edizione,,high,Direct accession to top holding-company authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,13,high,False
8,10,V5DEVE2_151,Stéphane Diagana,COMPETITIVE,1997,positive,world_400m_hurdles_title,Won the men's 400 metres hurdles world championship.,https://worldathletics.org/competitions/world-athletics-championships/iaaf-world-championships-gre-1997-6913256/results/men/400-metres-hurdles/final/result,World Championships 1997 - 400m hurdles final,World Athletics,,high,Direct world championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,14,high,False
8,12,V5DEVE2_153,Benjamin Hooks,STATUS,1977,positive,naacp_executive_director_accession,Became executive director of the NAACP.,https://naacp.org/about/our-history,Our History,NAACP,,high,Direct accession to top civil-rights organizational leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,16,high,False
8,13,V5DEVE2_154,René Lacoste,COMPETITIVE,1925,positive,french_championships_title,Won the French Championships singles title.,https://www.tennisfame.com/hall-of-famers/inductees/rene-lacoste/,René Lacoste,International Tennis Hall of Fame,,high,Direct major singles championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,17,high,False
8,13,V5DEVE2_154,René Lacoste,COMPETITIVE,1925,positive,wimbledon_title,Won the Wimbledon singles title.,https://www.tennisfame.com/hall-of-famers/inductees/rene-lacoste/,René Lacoste,International Tennis Hall of Fame,,high,Direct major singles championship win.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,18,high,False
8,13,V5DEVE2_154,René Lacoste,COMPETITIVE,1924,negative,wimbledon_final_loss,Finished runner-up in the Wimbledon singles final.,https://www.tennisfame.com/hall-of-famers/inductees/rene-lacoste/,René Lacoste,International Tennis Hall of Fame,,high,Direct defeat in a major singles final.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,19,high,False
8,14,V5DEVE2_155,Maurice Jarre,PROJECT,1963,positive,academy_award_score_win,Won the Academy Award for the score of Lawrence of Arabia.,https://www.oscars.org/oscars/ceremonies/1963/B,1963 Academy Awards,Academy of Motion Picture Arts and Sciences,,high,Major international award tied to a discrete film-score project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,20,high,False
8,16,V5DEVE2_157,Richard Pryor,PROJECT,1975,positive,grammy_comedy_album_win,Won a Grammy for That Nigger's Crazy.,https://www.grammy.com/artists/richard-pryor/11422/,Richard Pryor,Recording Academy / Grammy,,high,Major recording award tied to a discrete comedy album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,22,high,False
8,16,V5DEVE2_157,Richard Pryor,PROJECT,1976,positive,grammy_comedy_album_win,Won another Grammy for Is It Something I Said?,https://www.grammy.com/artists/richard-pryor/11422/,Richard Pryor,Recording Academy / Grammy,,high,Major recording award tied to a discrete comedy album project.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,23,high,False
8,17,V5DEVE2_158,Robert Lecourt,STATUS,1962,positive,european_court_judge_accession,Became a judge of the European Court of Justice.,https://curia.europa.eu/site/jcms/d2_5098/en/former-members,Former Members,Court of Justice of the European Union,,high,Direct accession to supranational judicial authority.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,24,high,False
8,17,V5DEVE2_158,Robert Lecourt,STATUS,1967,positive,european_court_president_accession,Became President of the European Court of Justice.,https://curia.europa.eu/site/jcms/d2_5098/en/former-members,Former Members,Court of Justice of the European Union,,high,Direct accession to top supranational judicial leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,25,high,False
8,19,V5DEVE2_160,François Bayrou,STATUS,2024,positive,prime_minister_accession,Became Prime Minister of France in December 2024.,https://www.info.gouv.fr/personnalite/francois-bayrou,François Bayrou,French Government,,high,Direct accession to national executive leadership.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,27,high,False
8,19,V5DEVE2_160,François Bayrou,STATUS,2025,negative,prime_minister_exit,Left office as Prime Minister in September 2025.,https://www.info.gouv.fr/personnalite/francois-bayrou,François Bayrou,French Government,,high,Direct loss of national executive authority; retained for later QA on exit mechanism.,False,,research/ml/artifacts/v5_dev_expansion_e2/results/batch_08/V5_DEV_EXPANSION_E2_BATCH_08_EVENTS.csv,8,28,high,False
